author_id,name,country,community,citation_count
https://openalex.org/A5074117167,Michael K. Reiter,US,26,0
https://openalex.org/A5079108949,Debin Gao,SG,26,0
https://openalex.org/A5089515279,Lorna T. Haughton,US,57,0
https://openalex.org/A5083923676,S. V. Subramanian,CN,57,0
https://openalex.org/A5101610715,Po‐An Chen,TW,0,0
https://openalex.org/A5113488541,James Newsome,US,45,0
https://openalex.org/A5035604081,Brendan Meeder,US,5,0
https://openalex.org/A5041853167,Brianna Heggeseth,US,57,0
https://openalex.org/A5086871945,Esa M. Davis,US,57,0
https://openalex.org/A5102917040,Rong Yan,CN,26,0
https://openalex.org/A5086093847,Sarah Tulin,US,23,0
https://openalex.org/A5108392816,Sorin Istrail,US,23,0
https://openalex.org/A5038210969,Joel Smith,AU,23,0
https://openalex.org/A5073980557,Ravi Varadhan,US,30,0
https://openalex.org/A5111924341,Carlos O. Weiss,,30,0
https://openalex.org/A5083315765,Milo A. Puhan,CH,30,0
https://openalex.org/A5025886998,Andrew J. Vickers,US,30,0
https://openalex.org/A5039104588,Karen Bandeen‐Roche,US,30,0
https://openalex.org/A5055605251,Cynthia M. Boyd,US,30,0
https://openalex.org/A5091684842,Bart de Keijzer,GB,0,0
https://openalex.org/A5067080233,Guido Schäfer,NL,0,0
https://openalex.org/A5100427955,Ting Wang,CN,1,0
https://openalex.org/A5100371707,Zijian Wang,CN,68,0
https://openalex.org/A5086092571,Tomer Ullman,US,16,0
https://openalex.org/A5069054780,Jonas Nagel,DE,16,0
https://openalex.org/A5089888658,Eyal Ert,IL,17,0
https://openalex.org/A5046649453,Steven G. Hershman,US,3,0
https://openalex.org/A5077873111,Brett R. Gordon,US,0,0
https://openalex.org/A5057802135,Garrett Johnson,US,17,0
https://openalex.org/A5088698784,Ivan Sysoev,US,40,0
https://openalex.org/A5062063850,Stefan Wojcik,US,12,0
https://openalex.org/A5060619980,Achim Hendriks,DE,2,0
https://openalex.org/A5011368561,Christoph Hoerl,GB,16,0
https://openalex.org/A5042912805,Sara Lorimer,GB,16,0
https://openalex.org/A5024108120,Emma Blakey,GB,16,0
https://openalex.org/A5049722619,Emma C. Tecwyn,GB,16,0
https://openalex.org/A5038628767,Marc J. Buehner,GB,16,0
https://openalex.org/A5019655566,Philipe Melo,BR,33,0
https://openalex.org/A5077142904,Júlio C. S. Reis,BR,33,0
https://openalex.org/A5084044470,Jussara M. Almeida,BR,33,0
https://openalex.org/A5085054435,Fabrí­cio Benevenuto,BR,33,0
https://openalex.org/A5067168180,K. Varga,HU,1,0
https://openalex.org/A5061289355,Guy Grinfeld,IL,16,0
https://openalex.org/A5085640193,James Woodward,US,16,0
https://openalex.org/A5006213877,Marius Usher,IL,3,0
https://openalex.org/A5034045968,Oana Cocarascu,GB,16,0
https://openalex.org/A5073983744,Antonio Rago,GB,16,0
https://openalex.org/A5078354590,Francesca Toni,GB,16,0
https://openalex.org/A5101500495,Ke Zhou,CN,1,0
https://openalex.org/A5038043083,Sanja Šćepanović,GB,1,0
https://openalex.org/A5061164871,Sagar Joglekar,GB,1,0
https://openalex.org/A5036843861,Diego Las Casas,BR,33,0
https://openalex.org/A5079290690,João Paulo Pesce,BR,33,0
https://openalex.org/A5030262115,Matija Franklin,GB,10,0
https://openalex.org/A5022688200,Anne Lauscher,DE,11,0
https://openalex.org/A5037115259,Bailey Kuehl,US,11,0
https://openalex.org/A5030687237,Sophie Johnson,GB,11,0
https://openalex.org/A5064858748,Arman Cohan,US,11,0
https://openalex.org/A5066588555,Kyle Lo,US,11,0
https://openalex.org/A5022489629,Jian Zhu,CN,11,0
https://openalex.org/A5100438374,Cong Zhang,CN,11,0
https://openalex.org/A5003883620,J.R. Horton,US,23,0
https://openalex.org/A5041747384,Christos Makridis,CY,23,0
https://openalex.org/A5041414868,Alexandre Mas,US,23,0
https://openalex.org/A5072363418,Adam Ozimek,US,23,0
https://openalex.org/A5018502975,Daniel L. Rock,US,23,0
https://openalex.org/A5015441797,Xiajie Zhang,AU,40,0
https://openalex.org/A5087929857,Hang Jiang,CN,40,0
https://openalex.org/A5026429870,Jad Kabbara,US,40,0
https://openalex.org/A5020036844,Sungkyu Park,KR,33,0
https://openalex.org/A5005675028,Klemens B. Meyer,US,30,0
https://openalex.org/A5024048950,Ezra Gabbay,US,30,0
https://openalex.org/A5062268434,Thomas A Trikalinos,US,30,0
https://openalex.org/A5000247698,Joshua T. Cohen,US,30,0
https://openalex.org/A5113692772,Maria Christina Binz-Scharf,US,12,0
https://openalex.org/A5019598751,Ines Mergel,DE,12,0
https://openalex.org/A5047763914,Andrés Molina–Markham,US,45,0
https://openalex.org/A5052920254,Steven Hanna,US,45,0
https://openalex.org/A5113708992,Kevin Fu,US,45,0
https://openalex.org/A5036458979,Barbara Laraia,US,57,0
https://openalex.org/A5013969270,Mark R. Segal,US,57,0
https://openalex.org/A5033401378,Dejana Braithwaite,US,57,0
https://openalex.org/A5028088513,Elissa S. Epel,US,57,0
https://openalex.org/A5036406621,Omar Sultan Haque,US,2,0
https://openalex.org/A5064084435,Sarah Coakley,DE,2,0
https://openalex.org/A5047709989,Xuyi Shan,CN,20,0
https://openalex.org/A5100448879,Feng Li,CN,20,0
https://openalex.org/A5100445442,Dawei Wang,CN,20,0
https://openalex.org/A5100406789,Hui‐Ming Cheng,CN,20,0
https://openalex.org/A5014871838,James White,US,8,0
https://openalex.org/A5007825736,Laust Hvas Mortensen,DK,8,0
https://openalex.org/A5012762776,Nadine M. Smit,GB,16,0
https://openalex.org/A5047862613,Ruth M. Morgan,GB,16,0
https://openalex.org/A5067020194,Jean Hardÿ,US,5,0
https://openalex.org/A5070124702,Tiffany C. Veinot,US,5,0
https://openalex.org/A5020824659,Xiang Yan,CN,5,0
https://openalex.org/A5055048537,Veronica J. Berrocal,US,5,0
https://openalex.org/A5007065406,Philippa Clarke,US,5,0
https://openalex.org/A5076828903,Robert Goodspeed,US,5,0
https://openalex.org/A5035704151,Iris Gomez-Lopez,US,5,0
https://openalex.org/A5050525772,V. G. Vinod Vydiswaran,US,5,0
https://openalex.org/A5101856289,Johannes G. Reiter,US,2,0
https://openalex.org/A5007049707,Мириам Реди,GB,1,0
https://openalex.org/A5022103461,Elliot A. Ludvig,GB,3,0
https://openalex.org/A5088141761,Jonathan D. Cohen,US,3,0
https://openalex.org/A5001275905,Shaddin Dughmi,US,0,0
https://openalex.org/A5058511001,Ruixin Qiang,US,0,0
https://openalex.org/A5056809403,Ralf Mayrhofer,DE,16,0
https://openalex.org/A5069116524,Anthony M. Evans,US,2,0
https://openalex.org/A5068655863,A. James O’Malley,US,2,0
https://openalex.org/A5075936732,Xiao Liu,AU,45,0
https://openalex.org/A5044825815,Adam G. Hughes,FR,12,0
https://openalex.org/A5111779511,William Hobbs,US,12,0
https://openalex.org/A5084189449,Sono Shah,US,12,0
https://openalex.org/A5062678392,Joachim I. Krueger,US,2,0
https://openalex.org/A5001019377,Junjie Wu,CN,11,0
https://openalex.org/A5019686322,Jiajun Bao,US,11,0
https://openalex.org/A5100395392,Yiming Zhang,CN,11,0
https://openalex.org/A5050176722,Robert J. Sclabassi,US,20,0
https://openalex.org/A5108804643,Paula T. Trzepacz,CO,20,0
https://openalex.org/A5101621295,David H. Van Thiel,US,20,0
https://openalex.org/A5062248810,Georgios D. Kitsios,US,30,0
https://openalex.org/A5028777096,Johan Almenberg,SE,2,0
https://openalex.org/A5064544103,Coren L. Apicella,US,2,0
https://openalex.org/A5031112115,Adam Barth,US,45,0
https://openalex.org/A5078824132,Benjamin I. P. Rubinstein,AU,45,0
https://openalex.org/A5008661612,Mukund Sundararajan,US,45,0
https://openalex.org/A5030261391,Peter L. Bartlett,US,45,0
https://openalex.org/A5064923144,Devdatta Akhawe,US,45,0
https://openalex.org/A5102725147,Petros Maniatis,US,45,0
https://openalex.org/A5071167836,Kevin Fall,US,45,0
https://openalex.org/A5015416044,Chris Smith,JP,1,0
https://openalex.org/A5100427940,Ting Wang,CN,1,0
https://openalex.org/A5100455842,Fei Wang,CN,1,0
https://openalex.org/A5041808447,Yelena Mejova,IT,33,0
https://openalex.org/A5069178881,Norman Fenton,GB,16,0
https://openalex.org/A5046172297,Martin Neil,GB,16,0
https://openalex.org/A5066236471,Anne Hsu,GB,16,0
https://openalex.org/A5053214136,Sze Yan Liu,US,57,0
https://openalex.org/A5102954880,Stefan Walter,GB,57,0
https://openalex.org/A5090423728,Jessica R. Marden,US,57,0
https://openalex.org/A5073422847,Laura D. Kubzansky,US,57,0
https://openalex.org/A5109095102,Tuc T. Nguyen,US,57,0
https://openalex.org/A5071496598,Amitai Shenhav,US,3,0
https://openalex.org/A5002619444,Patrick Hummel,GB,0,0
https://openalex.org/A5014850692,Pooja Loftus,US,30,0
https://openalex.org/A5069904661,Veronica Yank,US,30,0
https://openalex.org/A5064421397,Steven M. Asch,US,30,0
https://openalex.org/A5061707651,Joseph P. Near,US,45,0
https://openalex.org/A5101419769,Lun Wang,CN,45,0
https://openalex.org/A5024596435,Peng Gao,CN,45,0
https://openalex.org/A5064576859,Andrew Low,US,45,0
https://openalex.org/A5109697699,David Dao,CH,45,0
https://openalex.org/A5000454719,Tiago Oliveira Cunha,DK,33,0
https://openalex.org/A5051354114,Tobias Kauer,GB,1,0
https://openalex.org/A5025030042,Nishanth Sastry,GB,29,0
https://openalex.org/A5072590337,Paul van Gent,NL,1,0
https://openalex.org/A5075509540,Ekaterina Protsenko,LI,57,0
https://openalex.org/A5060547298,Aric A. Prather,US,57,0
https://openalex.org/A5076016483,Jue Lin,US,57,0
https://openalex.org/A5065854593,Naitian Zhou,US,11,0
https://openalex.org/A5043392679,Dylan Baker,US,11,0
https://openalex.org/A5100670911,Sayan Ghosh,US,11,0
https://openalex.org/A5020591202,Alexi Quintana Mathé,MX,12,0
https://openalex.org/A5003058859,Zijian An,US,12,0
https://openalex.org/A5063735924,Florian Toepfl,DE,69,0
https://openalex.org/A5078228552,Daria Kravets,DE,69,0
https://openalex.org/A5018206750,Anna Ryzhova,DE,69,0
https://openalex.org/A5037947500,Arista Beseler,DE,69,0
https://openalex.org/A5008267833,Peter Gorniak,US,40,0
https://openalex.org/A5011053835,Michael Levit,FI,40,0
https://openalex.org/A5103142621,Ruihua Yin,CN,57,0
https://openalex.org/A5045303930,Brent A. Coull,US,57,0
https://openalex.org/A5103753199,Leonora Wilkinson,GB,16,0
https://openalex.org/A5048544802,M. M. Quallo,GB,16,0
https://openalex.org/A5014265399,Marjan Jahanshahi,GB,16,0
https://openalex.org/A5003657358,John Bethencourt,US,45,0
https://openalex.org/A5059273574,Stefanie Tellex,US,40,0
https://openalex.org/A5019007797,Michael L. Manapat,US,2,0
https://openalex.org/A5057861440,Christina Pawlowitsch,FR,2,0
https://openalex.org/A5034682188,Eduardo Graells-Garrido,CL,1,0
https://openalex.org/A5017095161,Scott D. McClurg,US,12,0
https://openalex.org/A5087567997,Cynthia Kuo,US,45,0
https://openalex.org/A5033928805,Ivan Martinović,GB,45,0
https://openalex.org/A5029418921,Steven H. Strogatz,US,0,0
https://openalex.org/A5036731944,Danielle F. P. Toupo,US,0,0
https://openalex.org/A5009504829,Jonathan Cohen,US,0,0
https://openalex.org/A5038468405,Jeffrey C. Zemla,US,16,0
https://openalex.org/A5004439426,Moira Burke,US,5,0
https://openalex.org/A5018210838,Roel Bakker,NL,63,0
https://openalex.org/A5018038711,Frank J. van Lenthe,NL,63,0
https://openalex.org/A5066409136,Marjan Sjerps,NL,16,0
https://openalex.org/A5066878009,Jacob de Zoete,GB,16,0
https://openalex.org/A5000474356,Nan Cao,FI,21,0
https://openalex.org/A5073516753,Fan Du,US,21,0
https://openalex.org/A5045719436,Illia Polosukhin,CA,45,0
https://openalex.org/A5109311167,Eui Chul Richard Shin,US,45,0
https://openalex.org/A5082018942,Toby D. Pilditch,GB,16,0
https://openalex.org/A5033495203,Sean J. Taylor,US,23,0
https://openalex.org/A5037655437,George Philipp,[],11,0
https://openalex.org/A5109861718,Jaime Carbonell,US,11,0
https://openalex.org/A5021526625,Lucia Del Prete,GB,1,0
https://openalex.org/A5100353334,Chang Liu,US,45,0
https://openalex.org/A5086952347,Shan Jiang,CN,33,0
https://openalex.org/A5029291566,Peter M. Aronow,US,2,0
https://openalex.org/A5082513276,Cyrus Samii,US,2,0
https://openalex.org/A5014802852,Stephanie Zonszein,US,2,0
https://openalex.org/A5103570137,Lindsay T. Graham,US,24,0
https://openalex.org/A5077287995,Samuel D. Gosling,US,24,0
https://openalex.org/A5079235911,Rajive Mathew Jose,GB,40,0
https://openalex.org/A5046906377,Ramesh Vidyadharan,GB,40,0
https://openalex.org/A5109103741,Matt Erdmann,US,40,0
https://openalex.org/A5081497118,Rony Kubat,US,40,0
https://openalex.org/A5060065053,Keith Stevens,US,11,0
https://openalex.org/A5066697683,Curtis E. Ziniel,GB,12,0
https://openalex.org/A5026182555,Guido K. Schaefer,NL,0,0
https://openalex.org/A5065695849,Rajiv Sethi,US,0,0
https://openalex.org/A5051269080,Quynh C. Nguyen,US,57,0
https://openalex.org/A5103010962,Nicole M. Schmidt,US,57,0
https://openalex.org/A5081071171,Theresa L. Osypuk,US,57,0
https://openalex.org/A5019085801,Anand E. Sokhey,US,12,0
https://openalex.org/A5036709208,Claire Abernathy,US,12,0
https://openalex.org/A5100686479,Amy Lee,IL,12,0
https://openalex.org/A5055537550,Stephen Law,GB,1,0
https://openalex.org/A5047720824,Vladimir Barash,US,27,0
https://openalex.org/A5018665643,Jon Kleinberg,US,0,0
https://openalex.org/A5037550522,SIDNEY L. SANDS,US,0,0
https://openalex.org/A5058158750,Moreno Bonaventura,GB,1,0
https://openalex.org/A5027706684,Vito Latora,AT,1,0
https://openalex.org/A5065284861,Lara Kirfel,DE,16,0
https://openalex.org/A5009417234,Hongwei Zheng,CN,12,0
https://openalex.org/A5037934112,James H. Gray,US,40,0
https://openalex.org/A5111370337,Susan B. Fine,US,40,0
https://openalex.org/A5008308402,Sneha Priscilla Makini,US,40,0
https://openalex.org/A5050862524,Hal Ashton,GB,10,0
https://openalex.org/A5075714274,Stephen R. Pye,GB,40,0
https://openalex.org/A5047692275,Mark Lunt,GB,40,0
https://openalex.org/A5003788628,Terence W O’Neill,GB,40,0
https://openalex.org/A5038261855,Chris Todd,GB,40,0
https://openalex.org/A5016562405,Heiner Raspe,DE,40,0
https://openalex.org/A5060210420,J. Reeve,GB,40,0
https://openalex.org/A5018096937,Alan J. Silman,GB,40,0
https://openalex.org/A5015154801,John D. Bransford,US,23,0
https://openalex.org/A5113807310,Stephen A. Maisto,US,24,0
https://openalex.org/A5035396049,Leslie C. Morey,US,23,0
https://openalex.org/A5081511841,Michael Fleischman,US,40,0
https://openalex.org/A5002055587,Nigel Harvey,GB,17,0
https://openalex.org/A5010444015,Xinran He,CN,21,0
https://openalex.org/A5054164624,Shripad Tuljapurkar,US,57,0
https://openalex.org/A5088640284,Carol C. Horvitz,US,57,0
https://openalex.org/A5014855788,Milena Nikolic,SI,16,0
https://openalex.org/A5091510379,Zhen Lei,CN,1,0
https://openalex.org/A5043692273,Panagiota Micholia,GR,1,0
https://openalex.org/A5108531903,Merkouris Karaliopoulos,GR,1,0
https://openalex.org/A5057979014,Iordanis Koutsopoulos,GR,1,0
https://openalex.org/A5041680508,Gianmarco De Francisci Morales,AR,1,0
https://openalex.org/A5009288058,Ching Jin,US,1,0
https://openalex.org/A5074592394,Geoffrey Canright,NO,12,0
https://openalex.org/A5047655789,Shomik Jain,US,1,0
https://openalex.org/A5022356762,Camilla Calmasini,FR,57,0
https://openalex.org/A5018152054,Hang Jiang,US,40,0
https://openalex.org/A5081953757,Yining Hua,US,40,0
https://openalex.org/A5064910304,Doug Beeferman,US,11,0
https://openalex.org/A5014887356,Hao Wang,CN,45,0
https://openalex.org/A5010042304,Björn Meder,DE,16,0
https://openalex.org/A5028645862,Magda Osman,GB,16,0
https://openalex.org/A5109514814,Stefan Mangold,DE,16,0
https://openalex.org/A5038787110,Joshua Demb,US,57,0
https://openalex.org/A5074539440,Tomi Akinyemiju,US,57,0
https://openalex.org/A5039402425,Monika A. Izano,IN,57,0
https://openalex.org/A5109213705,Min-Lin Fang,US,57,0
https://openalex.org/A5019467370,Robert A. Hiatt,US,57,0
https://openalex.org/A5102916016,Dejana Braithwaite,US,57,0
https://openalex.org/A5024817853,Christian Kuehn,DE,7,0
https://openalex.org/A5038648317,Erik A. Martens,SE,7,0
https://openalex.org/A5083293410,R. E. Crump,GB,63,0
https://openalex.org/A5035736295,Ram Sundaresh,US,63,0
https://openalex.org/A5016108843,Martial L. Ndeffo-Mbah,US,63,0
https://openalex.org/A5068889155,Alison P. Galvani,US,63,0
https://openalex.org/A5069369290,Travis C. Porco,US,63,0
https://openalex.org/A5021493301,Graham F. Medley,GB,63,0
https://openalex.org/A5011014375,Jana C. Leary,US,30,0
https://openalex.org/A5041756550,Lori Lyn Price,US,30,0
https://openalex.org/A5090085204,John B. Wong,US,30,0
https://openalex.org/A5065417240,Karen M. Freund,US,30,0
https://openalex.org/A5049671186,Nicolas Kourtellis,ES,22,0
https://openalex.org/A5103241665,Imrul Kayes,BD,22,0
https://openalex.org/A5007419039,Adriana Iamnitchi,NL,22,0
https://openalex.org/A5017741738,Vasilis Syrgkanis,US,0,0
https://openalex.org/A5025175846,Éva Tardos,US,0,0
https://openalex.org/A5088459011,Sanjay Basu,CA,57,0
https://openalex.org/A5044275902,Bangrui Chen,CN,0,0
https://openalex.org/A5040785073,Osman Başkaya,TR,11,0
https://openalex.org/A5002454742,Saeid Shahraz,US,30,0
https://openalex.org/A5088186669,Anastassios G. Pittas,US,30,0
https://openalex.org/A5079284688,Justin W. Martin,US,16,0
https://openalex.org/A5066361095,Fiery Cushman,US,16,0
https://openalex.org/A5083400955,Ulrike Hahn,DE,16,0
https://openalex.org/A5065337650,Matthew Simonson,IL,12,0
https://openalex.org/A5064278484,Roy H. Perlis,US,12,0
https://openalex.org/A5069001141,Mauricio Santillana,US,12,0
https://openalex.org/A5057845767,Amanda Coston,US,0,0
https://openalex.org/A5008551833,Derek Ouyang,US,0,0
https://openalex.org/A5084572222,Lisa Lu,US,0,0
https://openalex.org/A5057438082,Alexandra Chouldechova,US,0,0
https://openalex.org/A5085603219,Avleen S. Bijral,US,12,0
https://openalex.org/A5027355862,Richard Johnston,IT,12,0
https://openalex.org/A5025368433,Juan Lavista Ferres,US,12,0
https://openalex.org/A5087421071,Gary King,US,12,0
https://openalex.org/A5044504510,Sara Konrath,DE,1,0
https://openalex.org/A5108201966,Donnie McGrath,US,30,0
https://openalex.org/A5111637678,Michael L. Bennish,ZA,30,0
https://openalex.org/A5028446880,Andrea Tura,IT,70,0
https://openalex.org/A5101513922,Paolo Santini,IT,70,0
https://openalex.org/A5069298278,Davide Longo,GB,70,0
https://openalex.org/A5030116819,Luca Quareni,[],70,0
https://openalex.org/A5032535612,Gabriel Maganis,US,45,0
https://openalex.org/A5100353550,Hao Chen,CN,26,0
https://openalex.org/A5053852359,Hana Chockler,GB,0,0
https://openalex.org/A5014605577,Jeroen Keppens,GB,10,0
https://openalex.org/A5066485203,Shiri Chechik,IL,0,0
https://openalex.org/A5078682514,Ittai Abraham,US,0,0
https://openalex.org/A5058550942,Aleksandrs Slivkins,US,0,0
https://openalex.org/A5039951970,Iris Chin,US,40,0
https://openalex.org/A5066047489,Matthew S. Goodwin,US,5,0
https://openalex.org/A5015169173,Letitia R. Naigles,US,40,0
https://openalex.org/A5004025652,Daria Roithmayr,US,2,0
https://openalex.org/A5060344387,Alexander Isakov,RU,2,0
https://openalex.org/A5030922434,Luis Rosero‐Bixby,CR,57,0
https://openalex.org/A5028023648,William H. Dow,US,57,0
https://openalex.org/A5040217094,Jorge Azofeifa,CR,57,0
https://openalex.org/A5085792505,Alejandro Leal,CR,57,0
https://openalex.org/A5045081757,Zeng-Hua Xia,CN,45,0
https://openalex.org/A5100350165,Qi Li,CN,45,0
https://openalex.org/A5091090025,Yong Cui,CN,45,0
https://openalex.org/A5047480720,Hossein Esfandiari,US,23,0
https://openalex.org/A5013467728,Elchanan Mossel,US,23,0
https://openalex.org/A5042561088,Richard D. Gill,US,16,0
https://openalex.org/A5009692823,John D. Volpe,US,12,0
https://openalex.org/A5085793134,Antonino Nocera,IT,1,0
https://openalex.org/A5001554542,Jun-Ho Choi,KR,1,0
https://openalex.org/A5089808665,Beth E. Meyerowitz,US,24,0
https://openalex.org/A5032550277,Kenneth A. Wallston,US,24,0
https://openalex.org/A5074839699,Michael J. Collins,AU,11,0
https://openalex.org/A5039997672,Jared Saia,US,0,0
https://openalex.org/A5073644080,Thomas Kollar,,40,0
https://openalex.org/A5007086252,George Shaw,US,40,0
https://openalex.org/A5004980809,Nicholas Roy,US,40,0
https://openalex.org/A5044033689,Sian Fitzpatrick,GB,16,0
https://openalex.org/A5030674985,Helena Drury,GB,16,0
https://openalex.org/A5026072127,I Taylor,US,16,0
https://openalex.org/A5079600953,Mazda Beigi,GB,16,0
https://openalex.org/A5109262098,Sasha Goodman,US,21,0
https://openalex.org/A5078818181,Kuang‐Hsu Wu,AU,20,0
https://openalex.org/A5110380437,Xue Leng,CN,20,0
https://openalex.org/A5043306376,I. Gentle,AU,20,0
https://openalex.org/A5026746295,Yu Cheng,CN,0,0
https://openalex.org/A5108126300,Gur Huberman,US,0,0
https://openalex.org/A5102841535,Masha Krupenkin,US,0,0
https://openalex.org/A5056630304,Sebastian Deri,US,1,0
https://openalex.org/A5089533997,Jérémie Rappaz,CH,1,0
https://openalex.org/A5014317276,Dalton Conley,US,2,0
https://openalex.org/A5051143676,Jason D. Boardman,US,2,0
https://openalex.org/A5065822895,Xinlei Pan,US,45,0
https://openalex.org/A5090949258,Weiyao Wang,US,45,0
https://openalex.org/A5101606482,Xiaoshuai Zhang,US,45,0
https://openalex.org/A5030837133,Jinfeng Yi,CN,26,0
https://openalex.org/A5025008293,Alice Liefgreen,GB,16,0
https://openalex.org/A5040200687,Chao Qin,US,1,0
https://openalex.org/A5084712505,Caroline A. Bulstra,DE,63,0
https://openalex.org/A5077384720,Khorshed Alam,AU,63,0
https://openalex.org/A5034966044,C. Ruth Butlin,GB,63,0
https://openalex.org/A5029017721,Johan Chandra Roy,[],63,0
https://openalex.org/A5042657187,Bob Bowers,AU,63,0
https://openalex.org/A5007115319,Peter Nicholls,GB,63,0
https://openalex.org/A5089396175,Tal Yarkoni,US,32,0
https://openalex.org/A5066286194,James Heathers,SE,17,0
https://openalex.org/A5061933855,Margaret C. Levenstein,US,0,0
https://openalex.org/A5020901777,Paul E. Smaldino,US,27,0
https://openalex.org/A5077143179,Julia Lane,US,17,0
https://openalex.org/A5047573998,Jennifer Lin,US,12,0
https://openalex.org/A5037823865,Ata Uslu,US,12,0
https://openalex.org/A5061162179,Shahin Shayandeh,US,11,0
https://openalex.org/A5048651639,Hilke Reckman,NL,40,0
https://openalex.org/A5009914424,Yaakov Kareev,IL,17,0
https://openalex.org/A5020965594,Sébastien Lahaie,US,0,0
https://openalex.org/A5089372170,Miroslav Dudı́k,US,0,0
https://openalex.org/A5071634649,David M. Pennock,US,0,0
https://openalex.org/A5103282352,Michal Feldman,IL,0,0
https://openalex.org/A5082964830,Brendan Lucier,US,0,0
https://openalex.org/A5019999334,Renato Paes Leme,US,0,0
https://openalex.org/A5030648438,Arunima Sarin,GB,16,0
https://openalex.org/A5101450051,Paul W. Burgess,GB,16,0
https://openalex.org/A5050329866,Edward Platt,US,5,0
https://openalex.org/A5029395763,MeiXing Dong,US,11,0
https://openalex.org/A5003296734,Carmen Banea,US,11,0
https://openalex.org/A5082450455,Rada Mihalcea,US,11,0
https://openalex.org/A5101851026,Deepak Pathak,US,16,0
https://openalex.org/A5088039120,Anne Schlottmann,GB,16,0
https://openalex.org/A5036332666,Fabio Gasparetti,IT,1,0
https://openalex.org/A5049511943,Siddharth Krishna Kumar,US,57,0
https://openalex.org/A5085988625,Marcus W. Feldman,US,0,0
https://openalex.org/A5053818279,Sophie Chou,US,40,0
https://openalex.org/A5019838475,David Kohlbrenner,US,45,0
https://openalex.org/A5072251298,Shweta Shinde,CH,45,0
https://openalex.org/A5075689567,Dayeol Lee,US,45,0
https://openalex.org/A5035134864,Krste Asanović,US,45,0
https://openalex.org/A5057816221,Joshua Tenenbaum,[],16,0
https://openalex.org/A5101950856,Sahil Patel,US,45,0
https://openalex.org/A5109530780,J. Navarro,ES,45,0
https://openalex.org/A5100374502,Bo Li,US,45,0
https://openalex.org/A5075418612,Kyle D. Dillon,US,2,0
https://openalex.org/A5091044650,Maryam Kouchaki,US,3,0
https://openalex.org/A5026636003,Caroline A. Thompson,US,57,0
https://openalex.org/A5081545266,Derek Boothroyd,US,57,0
https://openalex.org/A5029096199,Katherine Hastings,US,57,0
https://openalex.org/A5029117574,Mark R. Cullen,US,57,0
https://openalex.org/A5003032006,Latha Palaniappan,US,57,0
https://openalex.org/A5038688486,Serena Nicolazzo,IT,1,0
https://openalex.org/A5058437817,Joyojeet Pal,US,5,0
https://openalex.org/A5111311082,Sunandan Chakraborty,US,5,0
https://openalex.org/A5046684979,Priyank Chandra,CA,5,0
https://openalex.org/A5032116757,Brian I. Carr,US,20,0
https://openalex.org/A5113681498,Shunzaburo Iwatsuki,US,20,0
https://openalex.org/A5056568620,Andreas G. Tzakis,US,20,0
https://openalex.org/A5007117355,John J. Fung,US,20,0
https://openalex.org/A5111719594,Thomas E. Starzl,US,20,0
https://openalex.org/A5078047751,Doug Wightman,CA,5,0
https://openalex.org/A5027778878,Claire Carlson,US,5,0
https://openalex.org/A5000518329,Kathleen L. Edwards,US,20,0
https://openalex.org/A5011526522,Ralph E. Tarter,US,20,0
https://openalex.org/A5035574749,Alina Oprea,US,45,0
https://openalex.org/A5081689630,Lea Kissner,US,45,0
https://openalex.org/A5031932067,Ke Yang,CN,45,0
https://openalex.org/A5023663197,Patricia A. Nolen,US,23,0
https://openalex.org/A5051490260,Robert Pless,CA,11,0
https://openalex.org/A5072457551,Atsushi Iwasaki,JP,10,0
https://openalex.org/A5045812506,Yasumasa Saito,JP,10,0
https://openalex.org/A5048575057,Makoto Yokoo,JP,10,0
https://openalex.org/A5024803432,Avrim Blum,US,0,0
https://openalex.org/A5079497548,Shobha Venkataraman,IL,0,0
https://openalex.org/A5028478821,Subhabrata Sen,IN,0,0
https://openalex.org/A5049422372,Oliver Spatscheck,US,0,0
https://openalex.org/A5111531404,Wilbert E. Fordyce,US,23,0
https://openalex.org/A5026314576,Jo Ann Brockway,US,23,0
https://openalex.org/A5058491003,June Bergman,CA,23,0
https://openalex.org/A5001726575,Daniel Spengler,BR,23,0
https://openalex.org/A5078266193,Md. Manjur Ahmed,IN,1,0
https://openalex.org/A5101461004,Zichao Yang,CN,11,0
https://openalex.org/A5101727205,Xiaodong He,CN,11,0
https://openalex.org/A5090351022,Alex Smola,US,11,0
https://openalex.org/A5060225743,Eduard Hovy,AU,11,0
https://openalex.org/A5084116084,Detmar W. Straub,US,71,0
https://openalex.org/A5086187658,David Gefen,US,71,0
https://openalex.org/A5036983906,Jie Wu,CN,29,0
https://openalex.org/A5058815871,Matthew Salganik,US,0,0
https://openalex.org/A5009831760,Edward A. Lee,US,72,0
https://openalex.org/A5059798672,David G. Messerschmitt,US,72,0
https://openalex.org/A5066696247,Gueorgi Kossinets,US,0,0
https://openalex.org/A5050779192,Mark Keil,US,71,0
https://openalex.org/A5103836039,Walter Brenner,CH,71,0
https://openalex.org/A5039114436,Richard J. Welke,DE,71,0
https://openalex.org/A5015254262,Elena Karahanna,US,71,0
https://openalex.org/A5071993179,Andrew Burton‐Jones,AU,71,0
https://openalex.org/A5056406543,Moez Limayem,US,71,0
https://openalex.org/A5088248861,Elena Karahanna-Evaristo,US,71,0
